mention_name,mention_type,mention_popularity,mention_address,mention_longitude,mention_latitude,no_of_blogFiles,mention_found_in_blogFiles,youTubeLinkIds
catalina island,island,72,"Santa Catalina Island, Los Angeles County, California, United States of America",-118.424154004558,33.3890232,82,"anaheim_and_avalon.json,anaheim_and_pismo beach.json,anaheim_and_san francisco.json,anaheim_and_san jose.json,anaheim_and_santa cruz.json,anaheim_and_sausalito.json,avalon_and_bakersfield.json,avalon_and_berkeley.json,avalon_and_big bear lake.json,avalon_and_carlsbad.json,avalon_and_fremont.json,avalon_and_fresno.json,avalon_and_huntington beach.json,avalon_and_irvine.json,avalon_and_long beach.json,avalon_and_los angeles.json,avalon_and_monterey.json,avalon_and_newport beach.json,avalon_and_oakland.json,avalon_and_pasadena.json,avalon_and_pismo beach.json,avalon_and_riverside.json,avalon_and_sacramento.json,avalon_and_san bernardino.json,avalon_and_san jose.json,avalon_and_san luis obispo.json,avalon_and_malibu.json,avalon_and_santa ana.json,berkeley_and_long beach.json,beverly hills_and_pismo beach.json,beverly hills_and_sausalito.json,avalon_and_santa barbara.json,avalon_and_santa clarita.json,avalon_and_santa cruz.json,avalon_and_santa monica.json,avalon_and_sausalito.json,avalon_and_stockton.json,avalon_and_temecula.json,berkeley_and_carlsbad.json,beverly hills_and_huntington beach.json,big bear lake_and_san jose.json,carlsbad_and_oakland.json,carlsbad_and_santa barbara.json,fremont_and_huntington beach.json,fresno_and_huntington beach.json,fresno_and_san diego.json,huntington beach_and_san bernardino.json,huntington beach_and_santa clarita.json,huntington beach_and_sausalito.json,long beach_and_oakland.json,long beach_and_pismo beach.json,long beach_and_sacramento.json,long beach_and_san diego.json,long beach_and_santa cruz.json,long beach_and_stockton.json,los angeles_and_malibu.json,long beach_and_malibu.json,malibu_and_newport beach.json,malibu_and_sacramento.json,monterey_and_san diego.json,los angeles_and_newport beach.json,monterey_and_newport beach.json,newport beach_and_san diego.json,newport beach_and_san francisco.json,newport beach_and_san luis obispo.json,newport beach_and_santa barbara.json,newport beach_and_santa cruz.json,newport beach_and_santa monica.json,pismo beach_and_san bernardino.json,pismo beach_and_santa ana.json,pismo beach_and_santa clarita.json,san bernardino_and_santa barbara.json,san bernardino_and_santa clarita.json,san bernardino_and_santa monica.json,san diego_and_santa monica.json,san francisco_and_santa ana.json,san francisco_and_santa clarita.json,san francisco_and_santa monica.json,newport beach_and_pismo beach.json,newport beach_and_sausalito.json,san jose_and_santa monica.json,san luis obispo_and_santa clarita.json","vl3RmjUTQxU,ivuqs2HJAKw,ZzTuZOtI0Fg"
pavillon,artwork,1,"Pavillon, Walk of Fame, Whitley Heights, LA, Los Angeles County, California, 90028, United States of America",-118.3449799,34.1014091,1,newport beach_and_sausalito.json,"CBspFZtQmDc,LertmJqZpwY,8WaqNjMq1_o"
calistoga ranch calistoga,hotel,1,"Calistoga Ranch, 580, Lommel Road, Larkmead, Napa County, California, 94515, United States of America",-122.51196302191,38.58016795,3,"los angeles_and_napa.json,napa_and_sacramento.json,napa_and_san francisco.json","WkCr4Bmv1mM,IpZfSyQQevE"
caffe trieste,cafe,2,"Caffe Trieste, 601, Vallejo Street, North Beach, SF, California, 94133, United States of America",-122.4073518,37.7986305,3,"berkeley_and_sacramento.json,long beach_and_san francisco.json,long beach_and_stockton.json","tOu6Q4jgUcQ,uYWQXXhVq8M,4QyVQQ29YyE"
naples,administrative,7,"Naples, California, United States of America",-118.123797605753,33.75419085,11,"anaheim_and_long beach.json,berkeley_and_long beach.json,beverly hills_and_big bear lake.json,big bear lake_and_santa ana.json,huntington beach_and_long beach.json,irvine_and_long beach.json,long beach_and_pasadena.json,long beach_and_sacramento.json,long beach_and_stockton.json,los angeles_and_sausalito.json,san bernardino_and_santa monica.json","mgxD4JgdMYY,MiVGVveNX_o,WNzzzNWpn8c"
alpha phi,yes,1,"Alpha Phi, Presidents Drive, Stockton, San Joaquin County, California, 95211, United States of America",-121.311315241098,37.9818363,5,"anaheim_and_fremont.json,fremont_and_fresno.json,fremont_and_stockton.json,fremont_and_temecula.json,fremont_and_riverside.json","6RnRRxOIjhI,KudwS5U9ouA,6tCQ-kBnSjY"
central park ave,residential,1,"Central Park Avenue, Lower Peters Canyon, Irvine, Orange County, California, 92602, United States of America",-117.7728327,33.7250268,1,fremont_and_santa ana.json,"rzRX0MaeKDI,at0f1Mpm7TQ,d2V-xEBv2X4"
shaffer road,tertiary,2,"Shaffer Road, Westside, Santa Cruz, Santa Cruz County, California, 95060, United States of America",-122.0621835,36.9612912,2,"fremont_and_santa cruz.json,san jose_and_santa cruz.json","yMMP2pSDLHk,Y5h9qp9ZPKU,nEqJkVWFUkA"
lake loop,residential,3,"The Loop, Pauma Valley, San Diego County, California, 92061, United States of America",-116.9821009,33.330509,8,"avalon_and_mammoth lakes.json,beverly hills_and_mammoth lakes.json,irvine_and_mammoth lakes.json,los angeles_and_mammoth lakes.json,long beach_and_mammoth lakes.json,mammoth lakes_and_pasadena.json,mammoth lakes_and_san diego.json,mammoth lakes_and_temecula.json","fjB5paH8DFo,0L4TSQ5l5yU,O5P-LmJrE2U"
ferry building,bicycle_rental,2,"Harry Bridges Plaza (Ferry Building), Harry Bridges Plaza, Financial District, SF, California, 94111, United States of America",-122.3942497,37.7953363,2,"berkeley_and_san francisco.json,oakland_and_sausalito.json","XNxp7HB90b8,ACkclvDp4dg,xSOhmh8IKV4"
santa teresa,tram_stop,2,"Santa Teresa, Santa Teresa LRT Access, San José, Santa Clara County, California, 95119, United States of America",-121.7892461,37.2363489,3,"fremont_and_santa clarita.json,san francisco_and_santa clarita.json,san jose_and_santa ana.json","rh0_9eMR1nI,YUha3VoT-KU,EimkMWJlyYU"
red woods,residential,1,"Red Hawk Canyon Road, Huckleberry Woods, Santa Cruz County, California, 95006, United States of America",-122.1135969,37.135082,9,"avalon_and_sacramento.json,bakersfield_and_sacramento.json,bakersfield_and_sausalito.json,berkeley_and_riverside.json,berkeley_and_sacramento.json,irvine_and_sacramento.json,monterey_and_sacramento.json,sacramento_and_sausalito.json,sacramento_and_san francisco.json","LqHD4PW7hsI,9Pa2PWMrG1k,OShv8JCoPxk"
west san ramon,administrative,1,"San Ramon, Contra Costa County, California, United States of America",-121.9780152,37.7799273,1,berkeley_and_fremont.json,"M8Xv4-fkk7w,lbog1oaOGw8,ZSejAGSrV3c"
kingsbury grade,residential,2,"Kingsbury Grade, Twain, Plumas County, California, 95984, United States of America",-121.0740149,40.021386,19,"anaheim_and_mammoth lakes.json,avalon_and_mammoth lakes.json,beverly hills_and_mammoth lakes.json,big bear lake_and_mammoth lakes.json,carlsbad_and_mammoth lakes.json,irvine_and_mammoth lakes.json,los angeles_and_mammoth lakes.json,long beach_and_mammoth lakes.json,mammoth lakes_and_napa.json,mammoth lakes_and_oakland.json,mammoth lakes_and_pasadena.json,mammoth lakes_and_riverside.json,mammoth lakes_and_san diego.json,mammoth lakes_and_san francisco.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_santa monica.json,mammoth lakes_and_temecula.json,mammoth lakes_and_sausalito.json","tnKwpi4R65A,x8hgryZFwIU,0roGUv6O9L0"
america fresno,residential,1,"America, Kings County, California, 93246, United States of America",-119.8948706,36.2573198,1,avalon_and_fresno.json,"DsBTDLM5l4Q,v-wqIVHeKvE,R-lTSD-uJ-o"
laguna creek trail,service,2,"Laguna Creek Trail, Solano County, California, 95688, United States of America",-122.0450859,38.335031,3,"mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json","JvmujX2i92c,gB5EdftNsAc,xWTLo8gkYVY"
angel,residential,2,"Angel, Danville, Contra Costa County, California, 94526, United States of America",-122.0138833,37.8250671,3,"fremont_and_san bernardino.json,mammoth lakes_and_san bernardino.json,riverside_and_stockton.json","XWJrPzAUzAs,_j_HYMUakpk,i1GmxMTwUgs"
peach,residential,2,"Peach, Charter Oak Mobile Estates, Los Angeles County, California, 91740, United States of America",-117.8346052,34.1041369,1,avalon_and_fresno.json,"o4RINIhaCE4,PSlBInQ4eR8"
metro station,industrial,1,"Caltrans Metro Electrical Maintenance Station, Saint James Park, LA, Los Angeles County, California, 90015, United States of America",-118.275249200362,34.0367088,3,"beverly hills_and_santa clarita.json,long beach_and_santa clarita.json,los angeles_and_santa clarita.json","_wjFahULCK8,QciWF7Vjk3Q"
xa0island hotel newport beach,hotel,1,"The Balboa Bay Club & Resort, 1221, West Coast Highway, Balboa Island, Newport Beach, Orange County, California, 92663, United States of America",-117.914041694256,33.6150415,2,"irvine_and_long beach.json,long beach_and_newport beach.json",
california legoland,theme_park,1,"Legoland California, 1, LEGOLAND drive, Carlsbad, San Diego County, California, 92008, United States of America",-117.311664211922,33.1278683,4,"carlsbad_and_long beach.json,carlsbad_and_san diego.json,carlsbad_and_santa barbara.json,carlsbad_and_santa monica.json","v2XRFy32miY,nXNu1DTuOMY,1QyzmHZMTEU"
tehachapi pass,residential,3,"Tehachapi Pass, Vintage, Vail Ranch, Temecula, Riverside County, California, 92592, United States of America",-117.0793249,33.4716532,3,"bakersfield_and_santa ana.json,bakersfield_and_stockton.json,mammoth lakes_and_santa clarita.json","kEadUx4IjAw,L5i1N2yLIFI,vDFAKhjvjQQ"
noyo headlands park,park,1,"Noyo Headlands Park, Ka Kahleh Trail, Fort Bragg, Mendocino County, California, 95437, United States of America",-123.810919,39.4526234,2,"long beach_and_sacramento.json,long beach_and_stockton.json","XUnz3fKcTa8,rEFd-8K1mtA,93h5mhDnysk"
river plata,river,1,"San Dieguito River, San Diego County, California, United States of America",-117.1929777,33.0073353,1,avalon_and_sacramento.json,"uwMBb-fSZO8,PhD6UEu43rg,RW_bhpxcuqA"
aspen glen picnic area,picnic_site,1,"Aspen Glen Picnic Area, Mill Creek Road, Boulder Bay, San Bernardino County, California, 92315, United States of America",-116.9269772,34.2355633,1,big bear lake_and_santa barbara.json,"yQDmoP8Fl2w,cre1GtmAZX0,f8GV8J4rkYg"
islay hill,peak,2,"Islay Hill, San Luis Obispo, San Luis Obispo County, California, United States of America",-120.622392,35.2455305,99,"avalon_and_monterey.json,avalon_and_san jose.json,avalon_and_san luis obispo.json,berkeley_and_newport beach.json,berkeley_and_pismo beach.json,berkeley_and_huntington beach.json,big bear lake_and_san luis obispo.json,fremont_and_huntington beach.json,fremont_and_long beach.json,fremont_and_los angeles.json,fremont_and_malibu.json,fremont_and_pismo beach.json,fremont_and_san luis obispo.json,fremont_and_santa barbara.json,fremont_and_santa monica.json,fresno_and_pismo beach.json,huntington beach_and_monterey.json,huntington beach_and_napa.json,huntington beach_and_oakland.json,huntington beach_and_san francisco.json,huntington beach_and_san luis obispo.json,huntington beach_and_santa barbara.json,huntington beach_and_santa cruz.json,huntington beach_and_stockton.json,irvine_and_pismo beach.json,huntington beach_and_san jose.json,long beach_and_napa.json,long beach_and_pismo beach.json,long beach_and_san francisco.json,long beach_and_san jose.json,long beach_and_san luis obispo.json,long beach_and_santa cruz.json,long beach_and_stockton.json,los angeles_and_pismo beach.json,los angeles_and_san jose.json,los angeles_and_san luis obispo.json,malibu_and_pismo beach.json,malibu_and_sacramento.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_san luis obispo.json,malibu_and_santa barbara.json,malibu_and_santa cruz.json,malibu_and_stockton.json,monterey_and_pismo beach.json,monterey_and_san diego.json,monterey_and_san luis obispo.json,napa_and_newport beach.json,napa_and_pismo beach.json,napa_and_santa monica.json,long beach_and_monterey.json,long beach_and_santa barbara.json,los angeles_and_santa cruz.json,malibu_and_monterey.json,monterey_and_newport beach.json,monterey_and_santa monica.json,newport beach_and_oakland.json,newport beach_and_san francisco.json,newport beach_and_san jose.json,newport beach_and_san luis obispo.json,newport beach_and_santa barbara.json,newport beach_and_santa cruz.json,newport beach_and_stockton.json,oakland_and_san luis obispo.json,pasadena_and_pismo beach.json,pismo beach_and_riverside.json,pismo beach_and_san bernardino.json,pismo beach_and_san diego.json,pismo beach_and_san jose.json,pismo beach_and_santa ana.json,pismo beach_and_santa barbara.json,pismo beach_and_santa clarita.json,pismo beach_and_santa cruz.json,pismo beach_and_santa monica.json,pismo beach_and_stockton.json,sacramento_and_san luis obispo.json,san bernardino_and_san francisco.json,san diego_and_san jose.json,san diego_and_san luis obispo.json,san diego_and_santa barbara.json,san diego_and_santa cruz.json,san diego_and_sausalito.json,san francisco_and_santa ana.json,san francisco_and_santa barbara.json,san francisco_and_santa monica.json,san francisco_and_temecula.json,san jose_and_san luis obispo.json,san jose_and_santa barbara.json,newport beach_and_pismo beach.json,oakland_and_pismo beach.json,san jose_and_santa monica.json,san luis obispo_and_santa ana.json,san luis obispo_and_santa clarita.json,san luis obispo_and_santa cruz.json,san luis obispo_and_santa monica.json,san luis obispo_and_stockton.json,santa barbara_and_stockton.json,santa cruz_and_santa monica.json,santa monica_and_stockton.json","JNK3yjB5_iI,IpECWYTReTo,yN_Myc-aWuw"
purisma creek redwoods,protected_area,1,"Purisma Creek Redwoods Open Space Preserve, Purisima Creek Trail, Grabtown, San Mateo County, California, United States of America",-122.337283342048,37.4298459,5,"berkeley_and_san jose.json,long beach_and_sausalito.json,los angeles_and_sausalito.json,san jose_and_sausalito.json,santa cruz_and_sausalito.json","anUw6w0uDKQ,Z0Z9Erx_oc8,TVX0nQkt2Cg"
pismo beach pier,footway,2,"Pismo Beach Pier, Pismo Beach, San Luis Obispo County, California, 93449, United States of America",-120.6430002,35.1388074,10,"beverly hills_and_pismo beach.json,bakersfield_and_pismo beach.json,carlsbad_and_santa barbara.json,fremont_and_pismo beach.json,monterey_and_san diego.json,newport beach_and_santa barbara.json,pismo beach_and_san bernardino.json,pismo beach_and_santa clarita.json,san bernardino_and_santa barbara.json,san luis obispo_and_santa clarita.json","tOGWVWg1k5o,XyRKDYI_czQ,pOqHPkpzRAQ"
favorito,residential,1,"Favorito Avenue, Rosamond, Kern County, California, 93560, United States of America",-118.2866469,34.900054,1,santa barbara_and_sausalito.json,"VF-mXQbCa_M,hRlvfFHQ8_g,4VGvNLqqWwg"
wilshire boulevard,primary,25,"Wilshire Boulevard, Koreatown, Saint James Park, LA, Los Angeles County, California, 90005, United States of America",-118.3036614,34.0617231,52,"anaheim_and_beverly hills.json,avalon_and_beverly hills.json,beverly hills_and_carlsbad.json,avalon_and_santa monica.json,bakersfield_and_beverly hills.json,bakersfield_and_sacramento.json,bakersfield_and_santa monica.json,berkeley_and_malibu.json,berkeley_and_santa monica.json,beverly hills_and_big bear lake.json,berkeley_and_beverly hills.json,beverly hills_and_fremont.json,beverly hills_and_fresno.json,beverly hills_and_huntington beach.json,beverly hills_and_irvine.json,beverly hills_and_long beach.json,beverly hills_and_los angeles.json,beverly hills_and_malibu.json,beverly hills_and_monterey.json,beverly hills_and_oakland.json,beverly hills_and_pasadena.json,beverly hills_and_sacramento.json,beverly hills_and_san bernardino.json,beverly hills_and_san diego.json,beverly hills_and_san francisco.json,beverly hills_and_santa ana.json,beverly hills_and_santa barbara.json,beverly hills_and_santa monica.json,beverly hills_and_stockton.json,beverly hills_and_temecula.json,fremont_and_santa monica.json,fresno_and_long beach.json,fresno_and_santa ana.json,irvine_and_santa monica.json,long beach_and_pasadena.json,long beach_and_san bernardino.json,long beach_and_santa clarita.json,long beach_and_santa monica.json,los angeles_and_santa monica.json,malibu_and_pasadena.json,malibu_and_santa monica.json,newport beach_and_oakland.json,newport beach_and_pasadena.json,newport beach_and_san jose.json,pasadena_and_riverside.json,pasadena_and_san francisco.json,pasadena_and_santa monica.json,sacramento_and_santa ana.json,san bernardino_and_santa ana.json,san bernardino_and_santa monica.json,san jose_and_santa monica.json,santa monica_and_temecula.json","T3YUkwLt8XA,2JPvKaZc2GI,FV2c649NEoA"
san joaquin county california,administrative,1,"San Joaquin County, California, United States of America",-121.2773718,37.9372901,1,monterey_and_stockton.json,"-kr5gSHBL8I,eSdNjKjijQY,yexdRoc3lHA"
orange empire railway museum,museum,1,"Orange Empire Railway Museum, Georgia Street, Perris, Riverside County, California, United States of America",-117.2330019,33.7605517,5,"avalon_and_temecula.json,fremont_and_temecula.json,sacramento_and_temecula.json,san diego_and_temecula.json,oakland_and_temecula.json","V9yKb5OWJDw,ucfFw90tCac,rSfg-I9ylJA"
l'ermitage beverly hills,hotel,1,"Viceroy L'Ermitage Beverly Hills, Burton Way, Beverly Hills, Los Angeles County, California, 90211, United States of America",-118.395423862227,34.072644,1,beverly hills_and_santa barbara.json,"-QrYAabRTbE,YQZ-STmSEr8,4Kw3zbcF3KM"
stockholm,residential,2,"Stockholm Way, Skandia Mobile Country Park, Huntington Beach, Orange County, California, 92649, United States of America",-118.0403804,33.7240956,2,"long beach_and_oakland.json,santa ana_and_sausalito.json","FUMaPLxSxYg,Woia6xq7dWI,IZX77XG4Uxs"
vineland avenue,secondary,1,"Vineland Avenue, Universal City, North Hollywood, LA, Los Angeles County, California, 91602-2121, United States of America",-118.3704045,34.1503639,1,avalon_and_fresno.json,"vgEXiGPpQ68,CGLR-OtI2b0,Hmc7qqvSytk"
friant,administrative,1,"Friant, Converse Avenue, Friant, Fresno County, California, 93626, United States of America",-119.713462260185,36.983858,1,fresno_and_los angeles.json,pigwvvPnKLI
honda center,stadium,1,"Honda Center, 2695, East Katella Avenue, Anaheim Resort District, Anaheim, Orange County, California, 92806, United States of America",-117.876533859295,33.80783155,2,"anaheim_and_avalon.json,anaheim_and_irvine.json","p6Hl-wLzdB8,8JQThZ_Jjb8,IzVAiGsmspI"
